"Station.number";"Catchment.area";"Station.level";"Factors.affecting.runoff";"Mean.GDF";"Maximum.GDF";"Q95";"Q70";"Q50";"Q10";"Base.flow.index";"QMED";"Start.of.peak.flow.record";"End.of.peak.flow.record";"Minimum.altitude";"X50.percentile.altitude";"X90.percentile.altitude";"Maximum.altitude";"SAAR.1961.1990..mm.";"SAAR.1941.1970..mm.";"ALTBAR..m.";"ASPBAR..Â..";"ASPVAR..Â..";"BFIHOST....";"CENTROID.easting..m.";"CENTROID.northing..m.";"DPLBAR..km.";"DPSBAR..m.km.";"FARL";"FPDBAR..m.";"FPEXT";"FPLOC..m.";"IH.DTM.area..kmÂ².";"IH.DTM.height..m.";"LDP..km.";"PROPWET";"SPRHOST....";"URBCON1990";"URBCON2000";"URBEXT1990";"URBEXT2000";"URBLOC1990";"URBLOC2000";"N_couple";"Distance"
"33011";"130";"13";"8";"0.45";"11";"0.071";"0.18";"0.29";"0.86";"0.71";"3.9";"1960";;"13";"39";"55";"66";"600";"600";"39";"350";"0.12";"0.65";;;"17";"17";"0.98";"0.81";"0.15";"0.98";"130";"13";"30";"0.28";"26";"0.41";"0.68";"0.0086";"0.0081";"0.98";"1.1";"58138";"34.33385938"
"36004";"47";"35";"11";"0.26";"10";"0.034";"0.07";"0.12";"0.58";"0.46";"5.3";"1965";;"33";"80";"110";"130";"590";"610";"80";"180";"0.18";"0.44";;;"9.6";"29";"1";"0.46";"0.065";"1";"50";"33";"21";"0.28";"41";"0.44";"0.7";"0.0057";"0.0057";"0.95";"0.66";"58138";"34.33385938"
"33011";"130";"13";"8";"0.45";"11";"0.071";"0.18";"0.29";"0.86";"0.71";"3.9";"1960";;"13";"39";"55";"66";"600";"600";"39";"350";"0.12";"0.65";;;"17";"17";"0.98";"0.81";"0.15";"0.98";"130";"13";"30";"0.28";"26";"0.41";"0.68";"0.0086";"0.0081";"0.98";"1.1";"58139";"39.53421084"
"36005";"160";"18";"8";"0.73";"19";"0.096";"0.23";"0.34";"1.6";"0.47";"11";"1962";;"18";"71";"90";"110";"580";"600";"69";"160";"0.12";"0.43";;;"16";"30";"0.99";"0.49";"0.076";"1.1";"160";"18";"35";"0.28";"44";"0.44";"0.66";"0.0076";"0.0092";"0.79";"0.83";"58139";"39.53421084"
"33011";"130";"13";"8";"0.45";"11";"0.071";"0.18";"0.29";"0.86";"0.71";"3.9";"1960";;"13";"39";"55";"66";"600";"600";"39";"350";"0.12";"0.65";;;"17";"17";"0.98";"0.81";"0.15";"0.98";"130";"13";"30";"0.28";"26";"0.41";"0.68";"0.0086";"0.0081";"0.98";"1.1";"58140";"47.51564115"
"36006";"580";"6.4";"41";"3";"50";"0.58";"1.1";"1.7";"6.3";"0.52";"29";"1962";;"7.1";"75";"110";"130";"580";"600";"75";"120";"0.12";"0.51";;;"44";"34";"0.98";"0.77";"0.086";"0.85";"570";"7.6";"79";"0.25";"38";"0.56";"0.75";"0.014";"0.019";"0.99";"1";"58140";"47.51564115"
"33011";"130";"13";"8";"0.45";"11";"0.071";"0.18";"0.29";"0.86";"0.71";"3.9";"1960";;"13";"39";"55";"66";"600";"600";"39";"350";"0.12";"0.65";;;"17";"17";"0.98";"0.81";"0.15";"0.98";"130";"13";"30";"0.28";"26";"0.41";"0.68";"0.0086";"0.0081";"0.98";"1.1";"58142";"34.46532836"
"36008";"220";"33";"33";"1.3";"40";"0.14";"0.43";"0.66";"2.7";"0.43";"18";"1960";;"35";"92";"110";"130";"590";"610";"89";"120";"0.12";"0.41";;;"22";"33";"0.99";"0.58";"0.068";"0.91";"220";"35";"41";"0.26";"43";"0.59";"0.76";"0.015";"0.023";"0.96";"0.98";"58142";"34.46532836"
"33011";"130";"13";"8";"0.45";"11";"0.071";"0.18";"0.29";"0.86";"0.71";"3.9";"1960";;"13";"39";"55";"66";"600";"600";"39";"350";"0.12";"0.65";;;"17";"17";"0.98";"0.81";"0.15";"0.98";"130";"13";"30";"0.28";"26";"0.41";"0.68";"0.0086";"0.0081";"0.98";"1.1";"58149";"54.52245039"
"37005";"240";"8.2";"42";"1.1";"30";"0.21";"0.37";"0.56";"2.2";"0.52";"12";"1958";;"10";"68";"91";"110";"570";"600";"66";"120";"0.15";"0.54";;;"25";"30";"0.97";"0.55";"0.076";"0.95";"240";"10";"46";"0.25";"38";"0.54";"0.76";"0.014";"0.022";"0.83";"0.79";"58149";"54.52245039"
"33012";"140";"17";"3";"0.61";"22";"0.02";"0.049";"0.11";"1.4";"0.26";"17";"1960";;"18";"63";"88";"100";"590";"610";"61";"87";"0.18";"0.31";;;"17";"26";"0.99";"0.77";"0.12";"0.88";"140";"18";"31";"0.24";"49";"0.38";"0.58";"0.0074";"0.0073";"0.89";"0.89";"58459";"113.4925568"
"34004";"570";"5.2";"11";"4.1";"37";"1.4";"2.4";"3.2";"7.4";"0.75";"16";"1960";;"5.3";"50";"71";"96";"670";"670";"50";"80";"0.11";"0.69";;;"44";"21";"0.93";"0.85";"0.13";"0.99";"560";"5.4";"79";"0.3";"26";"0.59";"0.75";"0.018";"0.013";"0.96";"0.91";"58459";"113.4925568"
"33012";"140";"17";"3";"0.61";"22";"0.02";"0.049";"0.11";"1.4";"0.26";"17";"1960";;"18";"63";"88";"100";"590";"610";"61";"87";"0.18";"0.31";;;"17";"26";"0.99";"0.77";"0.12";"0.88";"140";"18";"31";"0.24";"49";"0.38";"0.58";"0.0074";"0.0073";"0.89";"0.89";"58485";"81.96900428"
"37003";"78";"15";"28";"0.29";"9.7";"0.034";"0.087";"0.13";"0.59";"0.48";"5.6";"1963";;"15";"61";"77";"93";"570";"590";"59";"150";"0.21";"0.46";;;"14";"19";"0.99";"0.61";"0.12";"1.1";"78";"15";"29";"0.31";"42";"0.43";"0.75";"0.0074";"0.012";"0.85";"0.99";"58485";"81.96900428"
"33012";"140";"17";"3";"0.61";"22";"0.02";"0.049";"0.11";"1.4";"0.26";"17";"1960";;"18";"63";"88";"100";"590";"610";"61";"87";"0.18";"0.31";;;"17";"26";"0.99";"0.77";"0.12";"0.88";"140";"18";"31";"0.24";"49";"0.38";"0.58";"0.0074";"0.0073";"0.89";"0.89";"58491";"83.55474186"
"37010";"250";"15";"41";"1.3";"46";"0.35";"0.57";"0.83";"2.5";"0.56";"13";"1963";;"14";"66";"100";"120";"570";"590";"67";"140";"0.16";"0.47";;;"28";"26";"0.99";"0.66";"0.098";"0.82";"250";"14";"59";"0.26";"40";"0.57";"0.77";"0.02";"0.026";"0.86";"0.77";"58491";"83.55474186"
"33012";"140";"17";"3";"0.61";"22";"0.02";"0.049";"0.11";"1.4";"0.26";"17";"1960";;"18";"63";"88";"100";"590";"610";"61";"87";"0.18";"0.31";;;"17";"26";"0.99";"0.77";"0.12";"0.88";"140";"18";"31";"0.24";"49";"0.38";"0.58";"0.0074";"0.0073";"0.89";"0.89";"58501";"91.49706928"
"37031";"72";"5.8";"2";"0.34";"21";"0.044";"0.077";"0.13";"0.73";"0.27";"13";"1962";;"5.8";"32";"68";"120";"570";"590";"37";"86";"0.24";"0.22";;;"8.1";"30";"0.97";"0.84";"0.14";"0.86";"70";"5.8";"16";"0.27";"49";"0.77";"0.89";"0.14";"0.24";"1";"0.99";"58501";"91.49706928"
"33012";"140";"17";"3";"0.61";"22";"0.02";"0.049";"0.11";"1.4";"0.26";"17";"1960";;"18";"63";"88";"100";"590";"610";"61";"87";"0.18";"0.31";;;"17";"26";"0.99";"0.77";"0.12";"0.88";"140";"18";"31";"0.24";"49";"0.38";"0.58";"0.0074";"0.0073";"0.89";"0.89";"58502";"58.834659"
"38001";"1000";"28";"24";"4.4";"120";"0.6";"1.7";"2.8";"8.6";"0.6";"45";"1851";;"26";"99";"140";"230";"630";"640";"99";"150";"0.11";"0.56";;;"30";"37";"0.95";"0.56";"0.07";"0.89";"1000";"26";"65";"0.29";"34";"0.71";"0.85";"0.057";"0.077";"1.2";"1.1";"58502";"58.834659"
"33012";"140";"17";"3";"0.61";"22";"0.02";"0.049";"0.11";"1.4";"0.26";"17";"1960";;"18";"63";"88";"100";"590";"610";"61";"87";"0.18";"0.31";;;"17";"26";"0.99";"0.77";"0.12";"0.88";"140";"18";"31";"0.24";"49";"0.38";"0.58";"0.0074";"0.0073";"0.89";"0.89";"58507";"44.71758334"
"38013";"71";"98";"6";"0.27";"19";"0";"0.085";"0.19";"0.59";"0.64";;;;"97";"130";"160";"230";"660";"660";"140";"70";"0.09";"0.87";;;"11";"40";"0.95";"0.43";"0.082";"1.1";"70";"97";"21";"0.3";"14";"0.83";"0.92";"0.28";"0.33";"0.95";"0.95";"58507";"44.71758334"
"33012";"140";"17";"3";"0.61";"22";"0.02";"0.049";"0.11";"1.4";"0.26";"17";"1960";;"18";"63";"88";"100";"590";"610";"61";"87";"0.18";"0.31";;;"17";"26";"0.99";"0.77";"0.12";"0.88";"140";"18";"31";"0.24";"49";"0.38";"0.58";"0.0074";"0.0073";"0.89";"0.89";"58522";"94.40557996"
"39012";"69";"6.1";"2";"1.1";"15";"0.56";"0.77";"0.9";"1.7";"0.74";"13";"1956";;"6.9";"55";"150";"190";"670";"680";"72";"340";"0.37";"0.6";;;"11";"32";"0.99";"0.61";"0.11";"0.69";"73";"7.1";"21";"0.3";"27";"0.78";"0.9";"0.21";"0.31";"0.76";"0.84";"58522";"94.40557996"
"33012";"140";"17";"3";"0.61";"22";"0.02";"0.049";"0.11";"1.4";"0.26";"17";"1960";;"18";"63";"88";"100";"590";"610";"61";"87";"0.18";"0.31";;;"17";"26";"0.99";"0.77";"0.12";"0.88";"140";"18";"31";"0.24";"49";"0.38";"0.58";"0.0074";"0.0073";"0.89";"0.89";"58529";"80.77766247"
"39023";"140";"27";"11";"0.99";"3.4";"0.48";"0.74";"0.93";"1.5";"0.93";"2.7";"1964";;"25";"150";"210";"250";"760";"780";"150";"130";"0.18";"0.8";;;"17";"88";"0.98";"0.25";"0.035";"0.74";"130";"25";"27";"0.3";"20";"0.66";"0.82";"0.07";"0.11";"0.75";"0.74";"58529";"80.77766247"
"33012";"140";"17";"3";"0.61";"22";"0.02";"0.049";"0.11";"1.4";"0.26";"17";"1960";;"18";"63";"88";"100";"590";"610";"61";"87";"0.18";"0.31";;;"17";"26";"0.99";"0.77";"0.12";"0.88";"140";"18";"31";"0.24";"49";"0.38";"0.58";"0.0074";"0.0073";"0.89";"0.89";"58642";"83.07621237"
"54004";"260";"55";"8";"3.1";"63";"1.2";"1.8";"2.2";"5.6";"0.61";"30";"1951";;"55";"100";"130";"180";"670";"690";"100";"140";"0.19";"0.51";;;"17";"28";"0.98";"0.79";"0.1";"0.94";"260";"59";"33";"0.3";"36";"0.83";"0.91";"0.13";"0.17";"0.83";"0.82";"58642";"83.07621237"
"33012";"140";"17";"3";"0.61";"22";"0.02";"0.049";"0.11";"1.4";"0.26";"17";"1960";;"18";"63";"88";"100";"590";"610";"61";"87";"0.18";"0.31";;;"17";"26";"0.99";"0.77";"0.12";"0.88";"140";"18";"31";"0.24";"49";"0.38";"0.58";"0.0074";"0.0073";"0.89";"0.89";"58647";"95.6227077"
"54010";"320";"38";"2";"2.2";"90";"0.25";"0.56";"1";"5.1";"0.49";;;;"38";"110";"190";"310";"660";"680";"120";"2";"0.11";"0.39";;;"26";"58";"0.99";"0.53";"0.059";"0.82";"320";"38";"44";"0.3";"45";"0.57";"0.7";"0.015";"0.01";"0.98";"1";"58647";"95.6227077"
"33012";"140";"17";"3";"0.61";"22";"0.02";"0.049";"0.11";"1.4";"0.26";"17";"1960";;"18";"63";"88";"100";"590";"610";"61";"87";"0.18";"0.31";;;"17";"26";"0.99";"0.77";"0.12";"0.88";"140";"18";"31";"0.24";"49";"0.38";"0.58";"0.0074";"0.0073";"0.89";"0.89";"58649";"164.0195207"
"54012";"850";"45";"8";"6.8";"56";"2.3";"3.6";"4.9";"13";"0.7";"36";"1959";;"46";"89";"130";"390";"690";"720";"93";"240";"0.04";"0.62";;;"30";"28";"0.97";"1.2";"0.16";"0.98";"850";"47";"54";"0.34";"29";"0.62";"0.8";"0.02";"0.029";"0.77";"0.74";"58649";"164.0195207"
"33012";"140";"17";"3";"0.61";"22";"0.02";"0.049";"0.11";"1.4";"0.26";"17";"1960";;"18";"63";"88";"100";"590";"610";"61";"87";"0.18";"0.31";;;"17";"26";"0.99";"0.77";"0.12";"0.88";"140";"18";"31";"0.24";"49";"0.38";"0.58";"0.0074";"0.0073";"0.89";"0.89";"58652";"143.6148267"
"54017";"290";"9.1";"10";"2.1";"130";"0.31";"0.55";"1";"4.7";"0.47";"50";"1961";;"9.5";"66";"140";"320";"690";"710";"74";"110";"0.1";"0.57";;;"21";"60";"0.99";"0.61";"0.077";"0.9";"290";"9.5";"41";"0.33";"36";"0.54";"0.74";"0.012";"0.0099";"0.98";"0.97";"58652";"143.6148267"
"33012";"140";"17";"3";"0.61";"22";"0.02";"0.049";"0.11";"1.4";"0.26";"17";"1960";;"18";"63";"88";"100";"590";"610";"61";"87";"0.18";"0.31";;;"17";"26";"0.99";"0.77";"0.12";"0.88";"140";"18";"31";"0.24";"49";"0.38";"0.58";"0.0074";"0.0073";"0.89";"0.89";"58654";"82.77204439"
"54019";"350";"55";"45";"2.6";"63";"0.49";"0.84";"1.3";"5.8";"0.49";"32";"1962";;"55";"120";"160";"210";"650";"690";"120";"270";"0.13";"0.42";;;"38";"30";"0.95";"0.86";"0.11";"0.91";"350";"55";"62";"0.29";"43";"0.76";"0.85";"0.035";"0.045";"0.82";"0.84";"58654";"82.77204439"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58818";"15.04705063"
"33014";"270";"8.9";"8";"1.3";"20";"0.46";"0.76";"1";"2.3";"0.77";"8";"1960";;"9.9";"53";"98";"120";"590";"610";"59";"19";"0.16";"0.78";;;"18";"23";"0.94";"0.59";"0.11";"0.92";"270";"9.9";"33";"0.27";"18";"0.61";"0.81";"0.022";"0.035";"1";"1";"58818";"15.04705063"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58820";"4.262568554"
"33019";"320";"11";"8";"1.9";"15";"0.47";"0.9";"1.4";"3.8";"0.78";"7.3";"1960";;"10";"39";"53";"71";"620";"640";"39";"220";"0.08";"0.71";;;"28";"14";"0.93";"1";"0.19";"1";"310";"10";"46";"0.31";"24";"0.62";"0.77";"0.014";"0.014";"0.95";"0.88";"58820";"4.262568554"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58824";"24.03244753"
"33023";"100";"3.9";"8";"0.25";"4.4";"0.018";"0.057";"0.13";"0.58";"0.7";"3.2";"1962";;"8";"73";"110";"120";"580";"600";"65";"350";"0.28";"0.56";;;"7.1";"22";"1";;"0.13";;"110";;"34";"0.21";"19";"0.009";"0.66";"0.0089";"0.0069";"0.81";"0.68";"58824";"24.03244753"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58840";"38.781011"
"34002";"150";"9.6";"8";"0.75";"42";"0.18";"0.31";"0.44";"1.6";"0.59";;;;"9.4";"46";"55";"71";"610";"620";"44";"55";"0.11";"0.43";;;"13";"20";"0.99";"0.94";"0.18";"1.2";"150";"9.4";"27";"0.29";"37";"0.53";"0.69";"0.019";"0.015";"0.86";"0.89";"58840";"38.781011"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58841";"58.61193416"
"34003";"160";"12";"11";"1.1";"16";"0.58";"0.83";"1";"1.8";"0.83";"5.4";"1959";;"12";"48";"78";"100";"670";"690";"51";"130";"0.24";"0.78";;;"14";"23";"0.97";"0.49";"0.085";"0.97";"160";"12";"26";"0.31";"21";"0.42";"0.6";"0.012";"0.0067";"1";"0.99";"58841";"58.61193416"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58842";"43.88074231"
"34004";"570";"5.2";"11";"4.1";"37";"1.4";"2.4";"3.2";"7.4";"0.75";"16";"1960";;"5.3";"50";"71";"96";"670";"670";"50";"80";"0.11";"0.69";;;"44";"21";"0.93";"0.85";"0.13";"0.99";"560";"5.4";"79";"0.3";"26";"0.59";"0.75";"0.018";"0.013";"0.96";"0.91";"58842";"43.88074231"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58843";"42.29932727"
"34005";"73";"9.4";"11";"0.35";"8.8";"0.086";"0.16";"0.24";"0.69";"0.64";"3.1";"1961";;"10";"47";"58";"82";"650";"640";"46";"63";"0.15";"0.6";;;"14";"20";"0.97";"0.87";"0.16";"1.1";"72";"10";"25";"0.31";"33";"0.68";"0.79";"0.031";"0.029";"1.2";"1.3";"58843";"42.29932727"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58844";"28.02545489"
"34007";"130";"21";"34";"0.68";"33";"0.14";"0.2";"0.29";"1.4";"0.46";"13";"1966";;"22";"52";"61";"65";"590";"600";"51";"39";"0.15";"0.43";;;"14";"15";"1";"0.96";"0.18";"1.1";"140";"22";"26";"0.28";"37";"0.4";"0.64";"0.01";"0.012";"1.1";"1";"58844";"28.02545489"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58850";"50.88007953"
"35004";"55";"2.4";"11";"0.33";"10";"0.07";"0.11";"0.14";"0.6";"0.44";"6.1";"1965";;"4.9";"38";"53";"61";"600";"610";"36";"140";"0.19";"0.46";;;"12";"23";"0.99";"0.69";"0.12";"0.91";"56";"4.9";"21";"0.26";"38";"0.41";"0.67";"0.0083";"0.017";"1.1";"1.1";"58850";"50.88007953"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58852";"32.20986862"
"36002";"87";"34";"11";"0.48";"24";"0.073";"0.12";"0.19";"1.1";"0.43";"8";"1961";;"34";"92";"120";"130";"600";"620";"90";"140";"0.17";"0.4";;;"12";"37";"0.98";"0.43";"0.056";"0.98";"86";"34";"23";"0.26";"44";"0.47";"0.63";"0.01";"0.0084";"0.82";"0.87";"58852";"32.20986862"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58853";"42.12885931"
"36003";"54";"16";"8";"0.22";"6.8";"0.063";"0.1";"0.14";"0.42";"0.63";"3.9";"1961";;"17";"62";"72";"85";"570";"600";"60";"150";"0.13";"0.56";;;"9.2";"27";"0.99";"0.51";"0.093";"1.1";"57";"17";"16";"0.26";"38";"0.43";"0.68";"0.0091";"0.012";"1.2";"1.1";"58853";"42.12885931"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58854";"33.22189334"
"36004";"47";"35";"11";"0.26";"10";"0.034";"0.07";"0.12";"0.58";"0.46";"5.3";"1965";;"33";"80";"110";"130";"590";"610";"80";"180";"0.18";"0.44";;;"9.6";"29";"1";"0.46";"0.065";"1";"50";"33";"21";"0.28";"41";"0.44";"0.7";"0.0057";"0.0057";"0.95";"0.66";"58854";"33.22189334"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58855";"38.35396195"
"36005";"160";"18";"8";"0.73";"19";"0.096";"0.23";"0.34";"1.6";"0.47";"11";"1962";;"18";"71";"90";"110";"580";"600";"69";"160";"0.12";"0.43";;;"16";"30";"0.99";"0.49";"0.076";"1.1";"160";"18";"35";"0.28";"44";"0.44";"0.66";"0.0076";"0.0092";"0.79";"0.83";"58855";"38.35396195"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58856";"46.33247351"
"36006";"580";"6.4";"41";"3";"50";"0.58";"1.1";"1.7";"6.3";"0.52";"29";"1962";;"7.1";"75";"110";"130";"580";"600";"75";"120";"0.12";"0.51";;;"44";"34";"0.98";"0.77";"0.086";"0.85";"570";"7.6";"79";"0.25";"38";"0.56";"0.75";"0.014";"0.019";"0.99";"1";"58856";"46.33247351"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58857";"37.19740871"
"36007";"59";"27";"17";"0.19";"13";"0.02";"0.04";"0.063";"0.41";"0.42";"4.6";"1964";;"28";"66";"80";"88";"560";"560";"65";"70";"0.1";"0.52";;;"7.1";"26";"1";"0.49";"0.079";"0.99";"58";"28";"14";"0.25";"36";"0.46";;"0.0057";"0.0036";"1.1";;"58857";"37.19740871"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58858";"33.40988826"
"36008";"220";"33";"33";"1.3";"40";"0.14";"0.43";"0.66";"2.7";"0.43";"18";"1960";;"35";"92";"110";"130";"590";"610";"89";"120";"0.12";"0.41";;;"22";"33";"0.99";"0.58";"0.068";"0.91";"220";"35";"41";"0.26";"43";"0.59";"0.76";"0.015";"0.023";"0.96";"0.98";"58858";"33.40988826"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58865";"53.35149124"
"37005";"240";"8.2";"42";"1.1";"30";"0.21";"0.37";"0.56";"2.2";"0.52";"12";"1958";;"10";"68";"91";"110";"570";"600";"66";"120";"0.15";"0.54";;;"25";"30";"0.97";"0.55";"0.076";"0.95";"240";"10";"46";"0.25";"38";"0.54";"0.76";"0.014";"0.022";"0.83";"0.79";"58865";"53.35149124"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58880";"86.19167392"
"38001";"1000";"28";"24";"4.4";"120";"0.6";"1.7";"2.8";"8.6";"0.6";"45";"1851";;"26";"99";"140";"230";"630";"640";"99";"150";"0.11";"0.56";;;"30";"37";"0.95";"0.56";"0.07";"0.89";"1000";"26";"65";"0.29";"34";"0.71";"0.85";"0.057";"0.077";"1.2";"1.1";"58880";"86.19167392"
"33013";"210";"16";"8";"0.69";"10";"0.095";"0.27";"0.44";"1.5";"0.65";"5.3";"1949";;"13";"53";"69";"95";"590";"610";"52";"1";"0.17";"0.61";;;"21";"19";"0.97";"0.78";"0.14";"1";"200";"13";"37";"0.28";"28";"0.43";"0.7";"0.011";"0.02";"1";"1";"58983";"188.9229336"
"54002";"2200";"20";"58";"16";"410";"3";"6.1";"8.6";"35";"0.52";"180";"1848";;"21";"96";"150";"320";"650";"670";"99";"290";"0.03";"0.4";;;"65";"38";"0.97";"1";"0.11";"0.94";"2200";"23";"130";"0.29";"43";"0.74";"0.85";"0.042";"0.049";"1";"1.1";"58983";"188.9229336"
"33014";"270";"8.9";"8";"1.3";"20";"0.46";"0.76";"1";"2.3";"0.77";"8";"1960";;"9.9";"53";"98";"120";"590";"610";"59";"19";"0.16";"0.78";;;"18";"23";"0.94";"0.59";"0.11";"0.92";"270";"9.9";"33";"0.27";"18";"0.61";"0.81";"0.022";"0.035";"1";"1";"59129";"15.77573836"
"33019";"320";"11";"8";"1.9";"15";"0.47";"0.9";"1.4";"3.8";"0.78";"7.3";"1960";;"10";"39";"53";"71";"620";"640";"39";"220";"0.08";"0.71";;;"28";"14";"0.93";"1";"0.19";"1";"310";"10";"46";"0.31";"24";"0.62";"0.77";"0.014";"0.014";"0.95";"0.88";"59129";"15.77573836"
"33014";"270";"8.9";"8";"1.3";"20";"0.46";"0.76";"1";"2.3";"0.77";"8";"1960";;"9.9";"53";"98";"120";"590";"610";"59";"19";"0.16";"0.78";;;"18";"23";"0.94";"0.59";"0.11";"0.92";"270";"9.9";"33";"0.27";"18";"0.61";"0.81";"0.022";"0.035";"1";"1";"59131";"39.97240228"
